Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,No_Parking_spots,Total_house_Area,House_Age,No_Years_Last_Upgrade
1223,50,2,78.0,10496,1,2,3,3,0,4,0,10,0,0,0,0,6,6,0,0,8,10,1,320.0,3,2,1,3,2,2,4,196,0,0,844,1040,0,0,1,3,0,1846,0,0,2,0,3,1,3,7,4,1,2,0,1949.0,2,2,3,2,0,0,0,0,0,0,0,1,1,0,1,8,3,143000,315.0,1846,58,57
1225,60,2,60.0,15384,1,2,0,3,0,4,0,6,5,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,0,2,724,0,0,64,788,0,0,1,3,0,1490,1,0,2,1,3,1,2,8,4,1,2,0,2004.0,0,2,3,2,100,75,0,0,0,0,0,4,1,0,2,8,3,184000,194.0,1490,4,3
1227,60,2,86.0,14598,1,2,0,3,0,1,0,19,1,0,0,3,6,5,0,0,7,9,3,74.0,2,2,2,2,2,2,5,0,0,0,894,894,0,0,1,3,0,1933,0,0,2,1,4,1,2,9,4,1,2,2,2007.0,0,2,3,2,100,18,0,0,0,0,0,4,1,0,1,8,3,214000,222.0,1933,1,1
1230,80,2,70.0,7910,1,2,3,3,0,4,0,10,2,0,0,5,5,5,2,0,1,3,2,0.0,3,2,1,3,2,3,0,666,0,0,409,1075,0,2,1,3,0,1507,0,0,2,0,4,1,3,7,0,0,5,1,1960.0,2,2,3,2,0,0,0,0,0,0,0,1,1,0,8,8,3,127000,404.0,1507,48,48
1232,90,2,70.0,7728,1,2,3,3,0,4,0,10,2,0,1,5,5,6,2,0,8,10,1,120.0,3,2,1,3,2,0,0,803,0,0,303,1106,0,3,1,3,0,1190,1,0,1,0,3,1,3,6,4,0,5,0,1962.0,2,2,3,2,0,18,0,0,0,0,0,1,1,0,5,8,3,132500,270.0,1190,44,44
1234,20,2,0.0,12160,1,2,0,3,0,4,0,10,2,0,0,2,5,5,2,0,5,6,1,180.0,3,2,1,3,2,3,4,1000,0,0,188,1188,0,1,1,3,0,1188,1,0,1,0,3,1,3,6,4,0,5,0,1959.0,1,2,3,2,0,0,0,0,0,0,0,2,1,0,5,0,0,142000,265.0,1188,51,51
1236,70,2,96.0,13132,1,2,3,3,0,4,0,4,2,0,0,3,5,5,0,0,8,10,2,0.0,3,2,0,2,2,2,5,0,0,0,747,747,0,2,1,1,0,1784,0,0,1,1,4,1,3,9,4,0,5,3,1914.0,2,0,0,0,203,40,0,0,0,0,0,4,1,0,7,8,3,138887,180.0,1784,92,56
1238,60,2,41.0,12393,1,2,1,3,0,2,0,3,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,5,0,0,0,847,847,0,0,1,3,0,1948,0,0,2,1,4,1,2,8,4,1,2,2,2004.0,0,2,3,2,100,48,0,0,0,0,0,4,1,0,9,8,3,195000,217.0,1948,2,1
1239,20,2,63.0,13072,1,2,3,3,0,4,0,18,4,0,0,2,6,5,0,0,7,9,2,0.0,2,2,2,2,2,3,5,0,0,0,1141,1141,0,0,1,3,0,1141,0,0,1,1,3,1,3,6,4,0,5,3,2005.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,3,8,0,142500,242.0,1141,1,1
1240,20,2,64.0,9037,1,2,0,1,0,4,0,21,2,0,0,2,8,5,2,0,7,9,1,32.0,2,2,2,2,2,0,2,428,0,0,1048,1476,0,0,1,3,0,1484,0,0,2,0,2,1,0,6,4,1,2,0,2006.0,1,2,3,2,120,33,0,0,0,0,0,4,1,0,12,8,3,265900,236.0,1484,1,1
1241,60,2,65.0,8158,1,2,3,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,1,252.0,2,2,2,2,2,3,2,550,0,0,334,884,0,0,1,3,0,1768,1,0,2,1,3,1,2,8,4,0,5,0,2003.0,1,2,3,2,0,63,0,0,0,0,0,4,1,0,7,8,3,224900,271.0,1768,5,5
1245,70,2,0.0,11435,1,2,0,1,0,0,1,4,2,0,0,3,8,7,0,0,1,8,2,0.0,3,2,2,2,2,3,5,0,0,0,792,792,0,1,1,3,0,1517,0,0,1,0,3,1,2,7,4,2,2,3,1931.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,6,8,3,230000,200.0,1517,77,56
1247,60,0,65.0,8125,1,2,3,3,0,4,0,19,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,5,0,0,0,756,756,0,0,1,3,0,1553,0,0,2,1,3,1,2,6,4,0,5,0,2005.0,1,2,3,2,0,45,0,0,0,0,0,4,1,0,3,6,4,186500,307.0,1553,1,0
1248,80,2,0.0,12328,1,2,0,3,0,4,0,9,2,0,0,5,6,5,0,0,3,3,1,335.0,3,2,1,3,2,0,2,539,0,0,473,1012,0,3,1,3,0,1034,1,0,1,0,3,1,3,6,4,0,5,0,1976.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,3,169900,296.0,1034,34,34
1252,120,2,0.0,3136,1,2,0,3,0,0,0,14,2,0,3,2,7,5,0,0,7,11,3,163.0,2,2,2,2,2,3,5,0,0,0,1405,1405,0,0,1,3,0,1405,0,0,2,0,2,1,2,6,4,1,2,0,2003.0,1,2,3,2,148,36,0,0,0,0,0,4,1,0,3,8,3,171750,239.0,1405,3,3
1255,60,2,60.0,6931,1,2,3,3,0,4,0,5,2,0,0,3,7,5,0,0,7,9,3,92.0,2,2,2,2,2,3,5,0,0,0,746,746,0,0,1,3,0,1656,0,0,2,1,3,1,2,7,4,1,2,2,2003.0,0,2,3,2,178,128,0,0,0,0,0,4,1,0,7,8,3,165400,198.0,1656,5,4
1259,80,2,59.0,9587,1,2,0,3,0,4,0,6,2,0,0,5,7,5,0,0,7,9,3,182.0,2,2,2,2,2,1,2,655,0,0,201,856,0,0,1,3,0,1166,1,0,2,0,2,1,2,5,4,0,5,0,2005.0,0,2,3,2,212,0,0,0,0,0,0,4,1,0,7,8,3,190000,200.0,1166,3,3
1262,20,2,80.0,9600,1,2,3,3,0,4,0,10,2,0,0,2,5,6,2,0,4,5,2,0.0,3,2,1,3,2,3,4,504,0,0,546,1050,0,2,1,3,0,1050,0,0,1,0,2,1,3,5,4,0,5,0,1956.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,6,8,3,128900,338.0,1050,53,53
1265,120,1,34.0,4060,1,2,3,3,0,4,0,10,2,0,3,2,6,5,0,0,4,5,2,0.0,2,2,2,2,2,3,2,266,0,0,1139,1405,0,0,1,3,0,1337,1,0,2,0,2,1,2,5,4,0,5,0,1998.0,0,2,3,2,144,68,0,0,0,0,0,4,1,0,8,0,0,181000,255.0,1337,10,9
1270,50,2,78.0,11344,1,2,3,3,0,4,0,10,1,0,0,0,5,5,0,0,4,5,1,180.0,3,2,1,3,2,3,1,460,0,0,414,874,1,3,1,0,0,1524,0,0,1,1,3,1,3,7,4,0,5,0,1958.0,2,2,3,2,0,0,0,0,0,0,0,1,1,0,7,8,3,144000,315.0,1524,49,49
1272,20,2,0.0,9156,1,2,0,3,0,4,0,12,3,0,0,2,6,7,2,0,1,1,2,0.0,3,2,1,3,2,3,5,0,0,0,1489,1489,0,2,1,3,0,1489,0,0,2,0,3,1,2,7,4,1,2,0,1968.0,1,2,3,2,0,0,0,0,0,0,0,4,1,0,8,8,3,185750,231.0,1489,41,41
1281,20,2,67.0,9808,1,2,0,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,1,110.0,2,2,2,2,2,3,2,788,0,0,785,1573,0,0,1,3,0,1573,1,0,2,0,3,1,2,6,4,0,5,0,2002.0,1,2,3,2,0,72,0,0,0,0,0,4,1,0,3,8,3,227000,272.0,1573,7,7
1286,50,3,50.0,6000,1,2,3,3,0,4,0,1,2,0,0,0,6,6,0,0,4,5,2,0.0,3,0,1,3,2,3,5,0,0,0,780,780,0,0,1,1,0,1412,0,0,1,0,4,1,3,6,4,1,2,3,1939.0,2,2,3,2,45,0,0,0,0,0,0,4,1,0,5,8,3,132500,280.0,1412,70,59
1289,120,2,40.0,5664,1,2,0,3,0,4,0,20,2,0,3,2,8,5,0,0,2,2,2,0.0,2,2,2,2,2,3,2,1158,0,0,343,1501,0,0,1,3,0,1659,1,0,2,0,2,1,0,5,4,1,0,0,2000.0,0,2,3,2,212,59,0,0,0,0,0,4,1,0,10,8,3,278000,249.0,1659,9,9
1291,80,2,0.0,14112,1,2,0,3,0,0,0,10,2,0,0,5,5,7,2,0,8,3,1,86.0,3,2,2,3,2,0,2,1014,0,0,138,1152,0,3,1,3,0,1152,1,0,1,0,3,1,3,6,4,1,2,0,1964.0,1,2,3,2,227,0,0,0,0,0,0,4,1,0,4,8,3,180500,242.0,1152,46,46
1295,20,2,60.0,8172,1,2,3,3,0,4,0,5,2,0,0,2,5,7,2,0,9,6,2,0.0,3,2,1,3,2,3,4,167,0,0,697,864,0,3,1,3,0,864,1,0,1,0,2,1,3,5,4,0,5,3,1957.0,2,2,3,0,0,0,0,0,0,0,0,4,1,0,4,8,3,115000,286.0,864,51,16
1296,20,2,70.0,8400,1,2,3,3,0,4,0,10,1,0,0,2,5,5,2,0,3,3,1,168.0,3,2,1,3,2,0,1,1016,0,0,36,1052,0,2,1,3,0,1052,1,0,1,1,3,1,3,5,4,0,5,0,1968.0,1,2,3,2,356,0,0,0,0,0,0,1,1,0,11,8,3,138500,288.0,1052,38,38
1301,60,2,0.0,10762,1,2,0,3,0,1,0,6,2,0,0,3,7,5,0,0,7,9,2,344.0,2,2,2,2,2,3,2,694,0,0,284,978,0,0,1,3,0,1983,0,0,2,1,3,1,2,9,4,1,4,0,1999.0,0,2,3,2,0,0,0,0,0,0,0,4,1,0,5,8,3,225000,245.0,1983,10,10
1303,60,2,92.0,10120,1,2,3,3,0,4,0,13,2,0,0,3,8,5,2,0,7,9,1,391.0,2,2,2,2,2,3,2,740,0,0,425,1165,0,0,1,3,0,2526,1,0,2,1,4,1,2,8,4,1,4,0,1994.0,1,2,3,2,309,78,0,0,0,0,0,4,1,0,12,8,3,290000,281.0,2526,12,12
1304,20,2,73.0,8688,1,2,3,3,0,4,0,19,2,0,0,2,7,5,0,0,7,9,1,228.0,2,2,2,2,2,0,5,0,0,0,1616,1616,0,0,1,3,0,1616,0,0,2,0,3,1,2,7,4,0,5,0,2005.0,1,2,3,2,208,59,0,0,0,0,0,4,1,0,4,8,3,232000,278.0,1616,1,1
1306,20,2,108.0,13173,1,2,0,3,0,0,0,14,2,0,0,2,9,5,2,0,7,9,3,300.0,2,2,2,0,2,3,2,1572,0,0,80,1652,0,0,1,3,0,1652,1,0,2,0,2,1,0,6,4,2,0,0,2006.0,0,2,3,2,404,102,0,0,0,0,0,4,1,0,11,8,3,325000,420.0,1652,3,2
1307,120,2,48.0,6955,1,2,0,3,0,4,0,14,2,0,3,2,7,5,0,0,7,9,3,94.0,2,2,2,2,2,3,5,0,0,0,1368,1368,0,0,1,3,0,1368,0,0,2,0,2,1,2,6,4,1,2,0,2005.0,1,2,3,2,132,35,0,0,0,0,0,4,1,0,9,6,4,202500,237.0,1368,1,0
1308,20,2,60.0,8072,1,2,3,3,0,4,0,3,2,0,0,2,5,5,0,0,7,9,2,0.0,3,1,2,2,1,3,0,746,0,0,244,990,0,0,1,3,0,990,1,0,1,0,3,1,3,5,4,0,5,3,2000.0,2,2,3,2,0,64,0,0,0,0,0,4,1,0,5,8,3,138000,240.0,990,15,14
1310,20,2,0.0,7153,1,2,3,3,0,4,0,18,2,0,0,2,6,5,0,0,3,3,1,88.0,3,2,1,2,2,3,2,1200,0,0,78,1278,0,2,1,3,0,1294,1,0,2,0,3,1,2,6,4,0,5,0,1991.0,1,2,3,2,112,51,0,0,0,0,0,1,1,0,6,8,3,179200,248.0,1294,17,17
1312,20,2,68.0,8814,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,1,80.0,2,2,2,2,2,3,2,925,0,0,349,1274,0,0,1,3,0,1274,1,0,2,0,3,1,2,6,4,0,5,0,2005.0,1,2,3,2,264,98,0,0,0,0,0,4,1,0,1,6,4,203000,254.0,1274,2,0
1315,20,2,60.0,8190,1,2,3,3,0,4,0,5,2,0,0,2,4,6,2,0,8,10,2,0.0,3,2,1,3,2,3,4,732,0,0,216,948,0,0,1,3,0,948,1,0,1,0,3,1,3,5,4,1,4,3,1956.0,2,2,3,2,0,36,0,0,0,0,0,4,1,0,10,8,3,119000,280.0,948,53,53
1317,20,2,61.0,10226,1,2,0,3,0,4,0,3,2,0,0,2,8,5,0,0,7,9,3,270.0,2,2,2,0,2,1,5,0,0,0,1622,1622,0,0,1,3,0,1630,1,0,2,0,3,1,0,8,4,1,2,0,2008.0,1,2,3,2,172,42,0,0,0,0,0,4,1,0,1,8,3,295493,286.0,1630,1,1
1320,20,2,75.0,10215,1,2,3,0,0,4,0,5,2,0,0,2,4,5,2,0,8,10,1,132.0,3,2,2,3,2,3,0,492,0,0,372,864,0,0,1,3,0,948,0,0,1,0,3,1,3,5,4,0,5,0,1954.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,2,8,3,111000,248.0,948,53,53
1323,60,2,107.0,10186,1,2,0,3,0,4,0,13,2,0,0,3,7,5,0,0,3,3,2,0.0,2,2,2,2,2,3,2,674,0,0,76,750,0,0,1,3,0,1923,1,0,2,1,3,1,2,8,4,1,4,0,1992.0,1,2,3,2,240,39,0,0,0,0,0,4,1,0,6,8,3,190000,282.0,1923,18,18
1324,30,2,50.0,5330,1,2,3,1,0,4,0,1,2,0,0,2,4,7,2,0,7,9,2,0.0,1,2,1,3,2,3,3,280,0,0,140,420,0,2,1,3,0,708,0,0,1,0,2,1,1,5,4,0,5,4,0.0,3,3,4,2,164,0,0,0,0,0,0,4,1,0,12,8,3,82500,0.0,708,69,59
1330,60,2,63.0,9084,1,2,0,3,0,4,0,6,2,0,0,3,7,5,2,0,7,9,2,0.0,3,2,2,2,2,3,5,0,0,0,935,935,0,2,1,3,0,1632,0,0,2,1,3,1,3,8,4,1,4,0,1998.0,0,2,3,2,0,28,0,0,0,0,0,4,1,0,6,8,3,176500,231.0,1632,8,8
1331,20,2,85.0,10000,1,2,3,3,0,4,0,19,2,0,0,2,8,5,2,0,7,9,3,410.0,2,2,2,2,1,0,5,0,0,0,1588,1588,0,0,1,3,0,1588,0,0,2,0,3,1,2,7,4,1,2,0,2006.0,1,2,3,2,144,45,0,0,0,0,0,4,1,0,12,8,3,227000,275.0,1588,1,1
1332,80,2,55.0,10780,1,2,0,3,0,4,0,3,2,0,0,5,5,5,0,0,4,5,2,0.0,3,2,1,3,2,0,0,483,0,0,428,911,0,2,1,3,0,954,0,0,1,0,3,1,3,6,4,0,5,3,1976.0,2,2,3,2,0,0,0,0,0,0,0,4,1,0,7,8,3,132500,288.0,954,30,30
1333,20,2,67.0,8877,1,2,3,3,0,4,1,5,2,0,0,2,4,6,0,0,4,5,2,0.0,3,2,1,3,2,2,0,690,0,0,126,816,0,0,1,3,0,816,1,0,1,0,2,1,3,3,4,1,2,3,1958.0,2,0,0,2,0,0,0,0,0,0,0,4,1,0,5,8,3,100000,288.0,816,71,51
1339,60,2,95.0,13450,1,2,0,3,0,0,0,3,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,2,700,0,0,216,916,0,0,1,3,0,1861,1,0,2,1,3,1,2,8,4,0,5,2,2002.0,1,2,3,2,146,91,0,0,0,0,0,4,1,0,6,8,3,200000,246.0,1861,4,4
1342,20,2,66.0,13695,1,2,3,3,0,4,0,18,4,0,0,2,6,5,0,0,7,9,2,0.0,3,2,2,2,2,3,2,814,0,0,300,1114,0,0,1,3,0,1114,1,0,1,0,3,1,2,6,4,0,5,3,2004.0,2,2,3,2,0,78,0,0,0,0,0,4,1,0,7,8,3,155000,288.0,1114,5,4
1343,60,2,0.0,9375,1,2,3,3,0,4,0,3,2,0,0,3,8,5,0,0,7,9,1,149.0,2,2,2,2,2,3,5,0,0,0,1284,1284,0,0,1,3,0,2169,0,0,2,1,3,1,2,7,4,1,2,0,2002.0,1,2,3,2,192,87,0,0,0,0,0,4,1,0,8,8,3,228500,323.0,2169,5,5
1344,50,2,57.0,7558,1,2,3,0,0,4,0,4,2,0,0,0,6,6,0,0,1,7,2,0.0,3,2,0,3,2,3,5,0,0,0,896,896,0,2,1,3,0,1913,0,0,1,1,3,1,3,9,4,1,4,3,1929.0,2,0,0,2,0,0,0,0,0,0,0,4,1,0,3,8,3,177000,171.0,1913,81,59
1345,60,2,85.0,11103,1,2,0,3,0,0,0,3,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,5,0,0,0,728,728,0,0,1,3,0,1456,0,0,2,1,3,1,2,8,4,1,4,0,2006.0,0,2,3,2,0,0,0,0,0,0,0,4,1,0,7,6,4,155835,220.0,1456,1,1
1348,20,2,93.0,15306,1,2,0,1,0,0,0,21,2,0,0,2,8,5,0,0,7,9,3,100.0,2,2,2,0,2,1,2,80,0,0,1652,1732,0,0,1,3,0,1776,1,0,2,0,3,1,2,7,4,1,2,0,2006.0,0,2,3,2,0,0,0,0,0,0,0,4,1,0,5,6,4,283463,237.0,1776,1,0
1349,20,2,0.0,16196,1,2,2,2,0,4,0,18,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,2,2,1,2,1443,0,0,39,1482,0,0,1,3,0,1494,1,0,2,0,3,1,2,5,4,1,1,0,1998.0,1,2,3,2,402,25,0,0,0,0,0,4,1,0,8,8,3,215000,257.0,1494,9,9
1356,80,2,102.0,10192,1,2,0,3,0,4,0,12,2,0,0,5,7,6,0,0,4,5,1,143.0,3,2,1,3,2,3,5,0,0,0,570,570,0,2,1,3,0,1920,0,0,3,0,4,1,2,8,4,1,4,0,1968.0,1,2,3,2,0,98,0,0,0,0,0,0,1,0,9,8,3,170000,243.0,1920,38,14
1357,20,2,0.0,9477,1,2,3,3,0,0,0,10,2,0,0,2,5,5,0,0,3,3,1,65.0,3,2,1,3,2,3,4,340,0,0,524,864,0,3,1,3,0,892,0,0,1,0,3,1,3,5,4,0,5,0,1966.0,1,2,3,2,0,0,0,0,0,0,0,1,1,0,10,8,3,110000,264.0,892,42,42
1358,20,2,0.0,12537,1,2,0,3,0,1,0,10,2,0,0,2,5,6,0,0,7,9,2,0.0,3,2,1,3,2,3,2,734,0,0,344,1078,0,0,1,3,0,1078,1,0,1,1,3,1,3,6,4,1,1,0,1971.0,0,2,3,2,0,0,0,0,0,0,0,4,1,0,4,8,3,149900,250.0,1078,39,2
1363,50,2,0.0,12513,1,2,0,3,0,2,0,10,1,0,0,0,4,4,0,0,7,9,2,0.0,3,1,0,3,0,3,5,0,0,0,715,715,0,2,1,3,0,1738,0,0,2,0,4,1,3,7,4,1,2,0,1920.0,2,2,3,2,55,0,0,0,0,0,0,4,1,0,6,8,3,104900,368.0,1738,89,2
1364,60,2,73.0,8499,1,2,0,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,2,0.0,3,2,2,2,2,3,5,0,0,0,616,616,0,0,1,3,0,1412,0,0,2,1,3,1,2,6,4,1,2,2,2007.0,0,2,3,2,0,36,0,0,0,0,0,4,1,0,3,6,4,156932,216.0,1412,1,0
1366,60,0,0.0,7500,1,2,3,3,0,4,0,19,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,2,533,0,0,281,814,0,0,1,3,0,1674,1,0,2,1,3,1,2,7,4,0,5,0,2000.0,1,2,3,2,0,96,0,0,0,0,0,4,1,0,1,8,3,216000,331.0,1674,10,10
1367,60,2,68.0,9179,1,2,0,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,1,158.0,2,2,2,2,2,3,2,633,0,0,240,873,0,0,1,3,0,1790,1,0,2,1,3,1,2,7,4,0,5,0,1999.0,1,2,3,2,0,88,0,0,0,0,0,4,1,0,6,8,0,193000,294.0,1790,9,9
1369,120,3,0.0,4435,1,2,3,3,0,4,0,3,2,0,3,2,6,5,0,0,7,9,1,170.0,2,2,2,2,2,0,2,685,0,0,163,848,0,0,1,3,0,848,1,0,1,0,1,1,2,4,4,0,5,0,2003.0,0,2,3,2,140,0,0,0,0,0,0,4,1,0,6,8,3,144000,210.0,848,6,5
1373,60,2,75.0,9750,1,2,3,3,0,0,0,3,2,0,0,3,7,6,0,0,7,9,2,0.0,3,2,2,2,2,0,2,975,0,0,133,1108,0,0,1,3,0,2097,1,0,2,1,3,1,2,8,4,1,4,3,1998.0,1,2,3,2,253,170,0,0,0,0,0,4,1,0,6,8,3,274300,291.0,2097,8,8
1376,20,2,89.0,10991,1,2,0,1,0,4,0,21,2,0,0,2,8,5,0,0,7,9,1,80.0,2,2,2,2,2,1,5,0,0,0,1571,1571,0,0,1,3,0,1571,0,0,2,0,3,1,2,7,4,1,2,0,2007.0,0,2,3,2,100,36,0,0,0,0,0,4,1,0,12,6,4,239000,240.0,1571,0,0
1377,30,2,52.0,6292,1,2,3,0,0,4,0,16,2,0,0,2,6,5,0,0,8,10,2,0.0,3,2,0,2,2,2,4,384,0,0,384,768,0,3,0,3,0,790,0,0,1,0,2,1,3,4,4,0,5,3,1925.0,2,0,3,2,0,141,0,0,0,0,0,4,1,0,4,8,3,91000,160.0,790,78,58
1380,80,2,73.0,9735,1,2,3,3,0,4,0,21,2,0,0,5,5,5,0,0,7,9,2,0.0,3,2,2,2,2,3,5,0,0,0,384,384,0,2,1,4,0,1394,0,0,2,1,3,1,2,7,4,0,5,2,2007.0,0,2,3,2,100,0,0,0,0,0,0,4,1,0,5,8,3,167500,200.0,1394,2,1
1382,20,2,0.0,12925,1,2,0,3,0,0,0,10,2,0,0,2,6,7,0,0,1,6,2,0.0,3,2,1,3,2,2,1,865,0,0,340,1205,0,0,1,3,0,2117,0,0,2,1,4,1,3,7,4,2,2,0,1970.0,0,2,3,2,0,42,0,0,0,0,0,4,1,0,5,8,3,237500,275.0,2117,38,38
1385,50,2,60.0,9060,1,2,3,3,0,4,0,5,2,0,0,0,6,5,0,0,9,11,2,0.0,3,2,0,3,2,2,4,204,0,0,356,560,0,3,1,3,0,1258,0,0,1,0,2,1,3,6,4,0,5,3,1939.0,2,2,3,1,0,0,0,0,0,0,0,2,1,0,10,8,3,105000,280.0,1258,70,59
1391,20,2,70.0,9100,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,1,244.0,2,2,2,2,2,0,2,1400,0,0,125,1525,0,0,1,3,0,1525,1,0,2,0,3,1,2,6,4,0,5,0,2000.0,1,2,3,2,219,36,0,0,0,0,0,4,1,0,9,8,3,235000,270.0,1525,6,6
1393,85,2,68.0,7838,1,2,3,3,0,4,0,10,2,0,0,4,5,5,0,0,3,3,2,0.0,3,2,1,3,2,0,0,769,0,0,95,864,0,3,1,3,0,900,1,0,1,0,3,1,3,6,4,1,3,0,1967.0,1,2,3,2,175,144,0,0,0,0,0,3,1,0,12,8,3,123000,288.0,900,39,39
1395,120,2,53.0,4045,1,2,3,3,0,4,0,0,2,0,3,2,7,5,2,0,7,9,1,45.0,2,2,2,2,2,0,2,1070,0,0,286,1356,0,0,1,3,0,1500,1,0,2,0,2,1,2,6,4,1,2,0,2006.0,0,2,3,2,161,20,0,0,0,0,0,4,1,0,10,6,4,246578,216.0,1500,0,0
1396,60,2,88.0,12665,1,2,0,3,0,4,0,21,2,0,0,3,8,5,2,0,7,9,1,245.0,2,2,2,2,1,1,5,0,0,0,1094,1094,0,0,1,3,0,2482,0,0,2,1,4,1,2,9,4,1,2,2,2005.0,0,2,3,2,144,39,0,0,0,0,0,4,1,0,2,8,3,281213,214.0,2482,2,1
1400,50,2,51.0,6171,1,2,3,3,0,4,0,16,2,0,0,0,6,6,0,0,9,11,2,0.0,3,2,0,3,2,3,1,264,0,0,712,976,0,0,1,3,0,1608,0,0,2,1,3,1,2,7,4,1,2,3,1925.0,2,0,3,2,147,16,0,0,0,0,0,2,1,0,10,8,3,137450,216.0,1608,84,19
1402,60,2,62.0,7415,1,2,0,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,2,0.0,3,2,2,3,2,3,2,759,0,0,80,839,0,0,1,3,0,1593,1,0,2,1,3,1,3,8,4,1,4,0,2004.0,0,2,3,2,100,75,0,0,0,0,0,4,1,0,4,8,3,193000,199.0,1593,4,4
1403,20,2,64.0,6762,1,2,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,2,0.0,2,2,2,2,1,0,5,0,0,0,1286,1286,0,0,1,3,0,1294,0,0,2,0,2,1,2,6,4,1,2,0,2006.0,1,2,3,2,168,55,0,0,0,0,0,4,1,0,7,6,4,193879,331.0,1294,0,0
1404,20,2,49.0,15256,1,2,0,3,0,1,0,19,5,0,0,2,8,5,0,0,7,9,3,84.0,2,2,2,2,2,1,2,929,0,0,556,1485,0,0,1,3,0,1464,1,0,2,0,3,1,2,6,4,0,5,0,2007.0,2,2,3,2,168,160,0,0,0,0,0,4,1,0,8,8,3,282922,251.0,1464,0,0
1407,85,2,70.0,8445,1,2,3,3,0,0,0,3,2,0,0,4,5,7,0,0,3,11,2,0.0,3,2,1,2,2,0,2,656,0,0,112,768,0,3,1,3,0,768,1,0,1,0,2,1,3,5,4,0,5,3,1988.0,2,2,3,2,58,0,0,0,0,0,0,2,1,0,3,8,3,133000,198.0,768,37,2
1408,20,2,0.0,8780,1,2,0,3,0,0,0,9,2,0,0,2,5,5,0,0,3,6,2,0.0,3,2,1,3,2,3,0,625,0,0,208,833,0,0,1,3,0,833,1,0,1,0,3,1,3,5,4,0,5,4,0.0,3,3,4,2,0,0,0,0,0,0,0,2,1,0,3,8,3,112000,0.0,833,24,24
1411,60,2,79.0,12420,1,2,3,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,2,0.0,2,2,2,2,2,3,2,666,0,0,278,944,0,0,1,3,0,1840,1,0,2,1,3,1,2,6,4,0,5,0,2001.0,1,2,3,2,0,45,0,0,0,0,0,4,1,0,6,8,3,230000,311.0,1840,8,8
1414,20,2,88.0,10994,1,2,0,3,0,0,0,18,2,0,0,2,8,5,0,0,7,9,3,366.0,2,2,2,2,1,3,2,976,0,0,868,1844,0,0,1,3,0,1844,1,0,2,0,2,1,2,7,4,1,2,0,2005.0,0,2,3,2,165,44,0,0,0,0,0,4,1,0,9,0,0,257000,310.0,1844,4,3
1423,120,3,37.0,4435,1,2,3,3,0,4,0,3,2,0,3,2,6,5,0,0,7,9,1,170.0,2,2,2,2,2,0,2,686,0,0,162,848,0,0,1,3,0,848,1,0,1,0,1,1,2,3,4,0,5,0,2003.0,0,2,3,2,140,0,0,0,0,0,0,4,1,0,3,8,3,136500,210.0,848,5,5
